custid,startlen,time,payleft,lagtest,cancelnow
7146,1,6,0,4,0
7146,1,7,0,4,0
7146,1,8,0,4,0
7146,1,9,0,0,0
7146,1,10,0,0,0
7146,1,11,0,0,0
7147,6,1,5,4,0
7147,6,2,4,4,0
7147,6,3,3,4,0
7147,6,4,2,4,0
7147,6,5,1,4,0
7147,6,6,0,4,0
7147,6,7,5,4,0
7147,6,8,4,0,0
7147,6,9,3,4,0
7147,6,10,2,0,0
7147,6,11,1,4,0
7148,1,1,0,4,0
7148,1,2,0,0,0
7148,1,3,0,0,1
7149,1,1,0,0,0
7149,1,2,0,0,1
7150,6,1,5,4,0
7150,6,2,4,4,0
7150,6,3,3,4,0
7150,6,4,2,4,0
7150,6,5,1,4,0
7150,6,6,0,4,0
7150,6,7,5,4,0
7150,6,8,4,4,0
7150,6,9,3,4,0
7150,6,10,2,4,0
7150,6,11,1,4,0
7151,1,1,0,0,0
7151,1,2,0,0,0
7151,1,3,0,0,0
7151,1,4,0,0,0
7151,1,5,0,0,1
7152,6,1,5,4,0
7152,6,2,4,4,0
7152,6,3,3,4,0
7152,6,4,2,0,0
7152,6,5,1,0,0
7152,6,6,0,0,1
7153,1,1,0,4,0
7153,1,2,0,4,0
7153,1,3,0,0,1
7154,6,1,5,4,0
7154,6,2,4,4,0
7154,6,3,3,4,0
7154,6,4,2,0,0
7154,6,5,1,0,0
7154,6,6,0,4,0
7154,6,7,5,0,0
7154,6,8,4,2,0
7154,6,9,3,2,0
7154,6,10,2,4,0
7154,6,11,1,4,0
7155,12,1,11,0,0
7155,12,2,10,2,0
7155,12,3,9,0,1
7156,6,1,5,4,0
7156,6,2,4,4,0
7156,6,3,3,4,0
7156,6,4,2,4,0
7156,6,5,1,4,0
7156,6,6,0,4,0
7156,6,7,5,4,0
7156,6,8,4,4,0
7156,6,9,3,4,0
7156,6,10,2,4,0
7156,6,11,1,4,0
7157,1,1,0,4,0
7157,1,2,0,4,0
7157,1,3,0,4,0
7157,1,4,0,4,0
7157,1,5,0,4,0
7157,1,6,0,4,0
7157,1,7,0,4,0
7157,1,8,0,4,0
7157,1,9,0,4,0
7157,1,10,0,4,0
7157,1,11,0,4,0
7158,1,1,0,0,0
7158,1,2,0,0,0
7158,1,3,0,0,0
7158,1,4,0,0,1
7159,1,1,0,4,0
7159,1,2,0,4,0
7159,1,3,0,4,0
7159,1,4,0,4,0
7159,1,5,0,4,0
7159,1,6,0,4,0
7159,1,7,0,4,0
7159,1,8,0,4,0
7159,1,9,0,4,0
7159,1,10,0,4,0
7159,1,11,0,4,0
7160,6,1,5,4,0
7160,6,2,4,4,0
7160,6,3,3,4,0
7160,6,4,2,4,0
7160,6,5,1,4,0
7160,6,6,0,4,0
7160,6,7,5,4,0
7160,6,8,4,4,0
7160,6,9,3,4,0
7160,6,10,2,4,0
7160,6,11,1,0,0
7161,1,1,0,4,0
7161,1,2,0,0,0
7161,1,3,0,0,1
7162,6,1,5,4,0
7162,6,2,4,4,0
7162,6,3,3,4,0
7162,6,4,2,4,0
7162,6,5,1,4,0
7162,6,6,0,4,0
7162,6,7,5,4,0
7162,6,8,4,4,0
7162,6,9,3,4,0
7162,6,10,2,4,0
7162,6,11,1,4,0
7163,1,1,0,4,0
7163,1,2,0,4,0
7163,1,3,0,1,0
7163,1,4,0,0,0
7163,1,5,0,0,0
7163,1,6,0,3,0
7163,1,7,0,1,0
7163,1,8,0,0,0
7163,1,9,0,0,0
7163,1,10,0,2,0
7163,1,11,0,0,0
7164,6,1,5,0,0
7164,6,2,4,0,0
7164,6,3,3,0,0
7164,6,4,2,0,0
7164,6,5,1,0,0
7164,6,6,0,0,1
7165,6,1,5,4,0
7165,6,2,4,4,0
7165,6,3,3,4,0
7165,6,4,2,4,0
7165,6,5,1,4,0
7165,6,6,0,4,0
7165,6,7,5,4,0
7165,6,8,4,4,0
7165,6,9,3,4,0
7165,6,10,2,4,0
7165,6,11,1,4,0
7166,1,1,0,4,0
7166,1,2,0,4,0
7166,1,3,0,4,0
7166,1,4,0,4,0
7166,1,5,0,4,0
7166,1,6,0,4,0
7166,1,7,0,4,0
7166,1,8,0,4,0
7166,1,9,0,4,0
7166,1,10,0,4,0
7166,1,11,0,4,0
7167,1,1,0,0,0
7167,1,2,0,4,0
7167,1,3,0,4,0
7167,1,4,0,4,0
7167,1,5,0,4,0
7167,1,6,0,4,0
7167,1,7,0,4,0
7167,1,8,0,4,0
7167,1,9,0,4,0
7167,1,10,0,4,0
7167,1,11,0,0,1
7168,1,1,0,4,0
7168,1,2,0,4,0
7168,1,3,0,4,0
7168,1,4,0,0,0
7168,1,5,0,0,0
7168,1,6,0,0,0
7168,1,7,0,0,1
7169,1,1,0,0,0
7169,1,2,0,0,0
7169,1,3,0,4,0
7169,1,4,0,0,0
7169,1,5,0,0,0
7169,1,6,0,0,1
7170,1,1,0,4,0
7170,1,2,0,4,0
7170,1,3,0,4,0
7170,1,4,0,4,0
7170,1,5,0,4,0
7170,1,6,0,4,0
7170,1,7,0,4,0
7170,1,8,0,4,0
7170,1,9,0,4,0
7170,1,10,0,4,0
7170,1,11,0,4,0
7171,1,1,0,0,0
7171,1,2,0,0,0
7171,1,3,0,0,0
7171,1,4,0,0,0
7171,1,5,0,0,1
7172,6,1,5,4,0
7172,6,2,4,4,0
7172,6,3,3,4,0
7172,6,4,2,4,0
7172,6,5,1,4,0
7172,6,6,0,4,0
7172,6,7,5,4,0
7172,6,8,4,4,0
7172,6,9,3,4,0
7172,6,10,2,4,0
7172,6,11,1,4,0
7173,1,1,0,4,0
7173,1,2,0,4,0
7173,1,3,0,4,0
7173,1,4,0,4,0
7173,1,5,0,4,0
7173,1,6,0,4,1
7174,6,1,5,1,0
7174,6,2,4,0,0
7174,6,3,3,0,1
7175,12,1,11,4,0
7175,12,2,10,4,0
7175,12,3,9,4,0
7175,12,4,8,4,0
7175,12,5,7,0,0
7175,12,6,6,4,0
7175,12,7,5,0,0
7175,12,8,4,0,0
7175,12,9,3,0,0
7175,12,10,2,0,0
7175,12,11,1,0,0
7176,1,1,0,4,0
7176,1,2,0,0,0
7176,1,3,0,0,0
7176,1,4,0,0,1
7177,1,1,0,4,0
7177,1,2,0,4,0
7177,1,3,0,4,0
7177,1,4,0,4,0
7177,1,5,0,4,0
7177,1,6,0,4,0
7177,1,7,0,4,0
7177,1,8,0,4,0
7177,1,9,0,4,0
7177,1,10,0,4,0
7177,1,11,0,0,0
7178,1,1,0,0,0
7178,1,2,0,0,0
7178,1,3,0,0,0
7178,1,4,0,0,0
7178,1,5,0,0,0
7178,1,6,0,0,0
7178,1,7,0,0,1
7179,1,1,0,4,0
7179,1,2,0,4,0
7179,1,3,0,4,0
7179,1,4,0,4,0
7179,1,5,0,4,0
7179,1,6,0,4,0
7179,1,7,0,4,0
7179,1,8,0,4,0
7179,1,9,0,4,0
7179,1,10,0,4,0
7179,1,11,0,4,0
7180,1,1,0,4,0
7180,1,2,0,4,0
7180,1,3,0,4,0
7180,1,4,0,4,0
7180,1,5,0,4,0
7180,1,6,0,4,0
7180,1,7,0,4,0
7180,1,8,0,4,0
7180,1,9,0,4,0
7180,1,10,0,4,0
7180,1,11,0,4,0
7181,1,1,0,4,0
7181,1,2,0,4,0
7181,1,3,0,4,0
7181,1,4,0,4,0
7181,1,5,0,0,0
7181,1,6,0,4,0
7181,1,7,0,4,0
7181,1,8,0,4,0
7181,1,9,0,4,0
7181,1,10,0,4,0
7181,1,11,0,4,0
7182,1,1,0,4,0
7182,1,2,0,4,0
7182,1,3,0,4,0
7182,1,4,0,4,0
7182,1,5,0,4,0
7182,1,6,0,4,0
7182,1,7,0,4,0
7182,1,8,0,4,0
7182,1,9,0,4,0
7182,1,10,0,4,0
7182,1,11,0,4,0
7183,1,1,0,4,0
7183,1,2,0,4,0
7183,1,3,0,4,0
7183,1,4,0,4,0
7183,1,5,0,4,0
7183,1,6,0,4,0
7183,1,7,0,4,0
7183,1,8,0,4,0
7183,1,9,0,4,0
7183,1,10,0,4,0
7183,1,11,0,4,0
7184,12,1,11,4,0
7184,12,2,10,4,0
7184,12,3,9,4,0
7184,12,4,8,4,0
7184,12,5,7,4,0
7184,12,6,6,4,0
7184,12,7,5,4,0
7184,12,8,4,4,0
7184,12,9,3,4,0
7184,12,10,2,4,0
7184,12,11,1,4,0
7185,12,1,11,4,0
7185,12,2,10,0,0
7185,12,3,9,0,1
7186,1,1,0,4,0
7186,1,2,0,4,0
7186,1,3,0,0,0
7186,1,4,0,0,0
7186,1,5,0,0,1
7187,6,1,5,4,0
7187,6,2,4,4,0
7187,6,3,3,4,0
7187,6,4,2,4,0
7187,6,5,1,4,0
7187,6,6,0,4,0
7187,6,7,5,4,0
7187,6,8,4,4,0
7187,6,9,3,4,0
7187,6,10,2,4,0
7187,6,11,1,4,0
7188,6,1,5,4,0
7188,6,2,4,4,0
7188,6,3,3,4,0
7188,6,4,2,0,0
7188,6,5,1,0,0
7188,6,6,0,0,1
7189,1,1,0,4,0
7189,1,2,0,4,0
7189,1,3,0,4,0
7189,1,4,0,4,0
7189,1,5,0,4,0
7189,1,6,0,4,0
7189,1,7,0,4,0
7189,1,8,0,4,0
7189,1,9,0,4,0
7189,1,10,0,4,0
7189,1,11,0,4,0
7190,1,1,0,4,0
7190,1,2,0,0,0
7190,1,3,0,0,0
7190,1,4,0,0,1
7191,6,1,5,4,0
7191,6,2,4,4,0
7191,6,3,3,0,0
7191,6,4,2,0,0
7191,6,5,1,0,0
7191,6,6,0,0,1
7192,1,1,0,0,0
7192,1,2,0,0,0
7192,1,3,0,0,0
7192,1,4,0,0,0
7192,1,5,0,0,0
7192,1,6,0,0,0
7192,1,7,0,0,0
7192,1,8,0,0,0
7192,1,9,0,0,0
7192,1,10,0,0,0
7192,1,11,0,0,0
7193,6,1,5,4,0
7193,6,2,4,4,0
7193,6,3,3,4,0
7193,6,4,2,4,0
7193,6,5,1,4,0
7193,6,6,0,4,0
7193,6,7,5,4,0
7193,6,8,4,4,0
7193,6,9,3,4,0
7193,6,10,2,4,0
7193,6,11,1,4,0
7194,1,1,0,0,0
7194,1,2,0,0,0
7194,1,3,0,0,0
7194,1,4,0,0,0
7194,1,5,0,0,0
7194,1,6,0,0,0
7194,1,7,0,0,0
7194,1,8,0,0,0
7194,1,9,0,0,0
7194,1,10,0,0,0
7194,1,11,0,0,0
7195,12,1,11,4,0
7195,12,2,10,4,0
7195,12,3,9,4,0
7195,12,4,8,4,0
7195,12,5,7,4,0
7195,12,6,6,4,0
7195,12,7,5,4,0
7195,12,8,4,4,0
7195,12,9,3,0,0
7195,12,10,2,4,0
7195,12,11,1,4,0
7196,6,1,5,4,0
7196,6,2,4,4,0
7196,6,3,3,3,0
7196,6,4,2,4,0
7196,6,5,1,4,0
7196,6,6,0,4,0
7196,6,7,5,4,0
7196,6,8,4,4,0
7196,6,9,3,4,0
7196,6,10,2,4,0
7196,6,11,1,4,0
7197,6,1,5,4,0
7197,6,2,4,4,0
7197,6,3,3,4,0
7197,6,4,2,4,0
7197,6,5,1,4,0
7197,6,6,0,4,0
7197,6,7,5,4,0
7197,6,8,4,4,0
7197,6,9,3,4,0
7197,6,10,2,4,0
7197,6,11,1,4,0
7198,1,1,0,4,0
7198,1,2,0,4,0
7198,1,3,0,4,0
7198,1,4,0,4,0
7198,1,5,0,0,0
7198,1,6,0,0,0
7198,1,7,0,0,1
7199,12,1,11,4,0
7199,12,2,10,4,0
7199,12,3,9,4,0
7199,12,4,8,4,0
7199,12,5,7,4,0
7199,12,6,6,4,0
7199,12,7,5,4,0
7199,12,8,4,4,0
7199,12,9,3,4,0
7199,12,10,2,4,0
7199,12,11,1,4,0
7200,1,1,0,4,0
7200,1,2,0,4,0
7200,1,3,0,4,0
7200,1,4,0,0,0
7200,1,5,0,4,0
7200,1,6,0,4,0
7200,1,7,0,4,0
7200,1,8,0,4,0
7200,1,9,0,0,0
7200,1,10,0,0,0
7200,1,11,0,0,0
7201,12,1,11,4,0
7201,12,2,10,4,0
7201,12,3,9,4,0
7201,12,4,8,4,0
7201,12,5,7,4,0
7201,12,6,6,4,0
7201,12,7,5,4,0
7201,12,8,4,4,0
7201,12,9,3,4,0
7201,12,10,2,4,0
7201,12,11,1,4,0
7202,6,1,5,4,0
7202,6,2,4,4,0
7202,6,3,3,4,0
7202,6,4,2,4,0
7202,6,5,1,4,0
7202,6,6,0,4,0
7202,6,7,5,0,0
7202,6,8,4,4,0
7202,6,9,3,4,0
7202,6,10,2,4,0
7202,6,11,1,4,0
7203,1,1,0,4,0
7203,1,2,0,4,0
7203,1,3,0,4,0
7203,1,4,0,4,0
7203,1,5,0,0,0
7203,1,6,0,0,0
7203,1,7,0,0,1
7204,1,1,0,0,0
7204,1,2,0,0,0
7204,1,3,0,0,0
7204,1,4,0,0,0
7204,1,5,0,0,0
7204,1,6,0,0,0
7204,1,7,0,0,0
7204,1,8,0,0,0
7204,1,9,0,0,0
7204,1,10,0,0,1
7205,1,1,0,0,1
7206,1,1,0,4,0
7206,1,2,0,4,0
7206,1,3,0,4,0
7206,1,4,0,4,0
7206,1,5,0,4,0
7206,1,6,0,4,0
7206,1,7,0,4,0
7206,1,8,0,4,0
7206,1,9,0,4,0
7206,1,10,0,4,0
7206,1,11,0,4,0
7207,6,1,5,4,0
7207,6,2,4,4,0
7207,6,3,3,4,0
7207,6,4,2,4,0
7207,6,5,1,4,0
7207,6,6,0,4,0
7207,6,7,5,4,0
7207,6,8,4,4,0
7207,6,9,3,4,0
7207,6,10,2,4,0
7207,6,11,1,4,0
7208,1,1,0,0,0
7208,1,2,0,0,0
7208,1,3,0,0,0
7208,1,4,0,0,0
7208,1,5,0,0,0
7208,1,6,0,0,1
7209,6,1,5,4,0
7209,6,2,4,4,0
7209,6,3,3,4,0
7209,6,4,2,4,0
7209,6,5,1,4,0
7209,6,6,0,4,0
7209,6,7,5,4,0
7209,6,8,4,4,0
7209,6,9,3,4,0
7209,6,10,2,4,0
7209,6,11,1,4,0
7210,12,1,11,2,0
7210,12,2,10,4,0
7210,12,3,9,4,0
7210,12,4,8,4,0
7210,12,5,7,4,0
7210,12,6,6,4,0
7210,12,7,5,4,0
7210,12,8,4,4,0
7210,12,9,3,4,0
7210,12,10,2,4,0
7210,12,11,1,4,0
7211,1,1,0,0,0
7211,1,2,0,0,0
7211,1,3,0,0,1
7212,1,1,0,4,0
7212,1,2,0,4,0
7212,1,3,0,4,0
7212,1,4,0,3,0
7212,1,5,0,4,0
7212,1,6,0,4,0
7212,1,7,0,4,0
7212,1,8,0,4,0
7212,1,9,0,4,0
7212,1,10,0,4,0
7212,1,11,0,4,0
7213,1,1,0,4,0
7213,1,2,0,4,0
7213,1,3,0,4,0
7213,1,4,0,4,0
7213,1,5,0,4,0
7213,1,6,0,4,0
7213,1,7,0,4,0
7213,1,8,0,4,0
7213,1,9,0,4,0
7213,1,10,0,4,0
7213,1,11,0,4,0
7214,6,1,5,4,0
7214,6,2,4,4,0
7214,6,3,3,4,0
7214,6,4,2,4,0
7214,6,5,1,4,0
7214,6,6,0,4,0
7214,6,7,5,4,0
7214,6,8,4,4,0
7214,6,9,3,4,0
7214,6,10,2,4,0
7214,6,11,1,4,0
7215,1,1,0,4,0
7215,1,2,0,4,0
7215,1,3,0,0,0
7215,1,4,0,0,0
7215,1,5,0,0,0
7215,1,6,0,0,1
7216,12,1,11,4,0
7216,12,2,10,4,0
7216,12,3,9,4,0
7216,12,4,8,0,0
7216,12,5,7,4,0
7216,12,6,6,4,0
7216,12,7,5,0,0
7216,12,8,4,0,0
7216,12,9,3,0,0
7216,12,10,2,0,0
7216,12,11,1,0,0
7217,6,1,5,4,0
7217,6,2,4,4,0
7217,6,3,3,4,0
7217,6,4,2,4,0
7217,6,5,1,4,0
7217,6,6,0,4,0
7217,6,7,5,0,0
7217,6,8,4,0,0
7217,6,9,3,0,0
7217,6,10,2,4,0
7217,6,11,1,4,0
7218,1,1,0,2,0
7218,1,2,0,3,1
7219,1,1,0,0,0
7219,1,2,0,0,1
7220,6,1,5,5,0
7220,6,2,4,4,0
7220,6,3,3,4,0
7220,6,4,2,4,0
7220,6,5,1,0,0
7220,6,6,0,0,0
7220,6,7,5,4,0
7220,6,8,4,0,0
7220,6,9,3,0,0
7220,6,10,2,0,0
7220,6,11,1,0,0
7221,1,1,0,4,0
7221,1,2,0,4,0
7221,1,3,0,4,0
7221,1,4,0,4,0
7221,1,5,0,4,0
7221,1,6,0,4,0
7221,1,7,0,4,0
7221,1,8,0,4,0
7221,1,9,0,0,0
7221,1,10,0,0,0
7221,1,11,0,0,0
7222,12,1,11,4,0
7222,12,2,10,4,0
7222,12,3,9,4,0
7222,12,4,8,4,0
7222,12,5,7,4,0
7222,12,6,6,4,0
7222,12,7,5,4,0
7222,12,8,4,4,0
7222,12,9,3,4,0
7222,12,10,2,4,0
7222,12,11,1,4,0
7223,1,1,0,0,0
7223,1,2,0,0,0
7223,1,3,0,0,0
7223,1,4,0,0,0
7223,1,5,0,0,0
7223,1,6,0,0,1
7224,1,1,0,0,0
7224,1,2,0,0,0
7224,1,3,0,0,0
7224,1,4,0,0,0
7224,1,5,0,0,0
7224,1,6,0,0,1
7225,1,1,0,0,0
7225,1,2,0,4,0
7225,1,3,0,0,0
7225,1,4,0,4,0
7225,1,5,0,0,0
7225,1,6,0,4,0
7225,1,7,0,4,0
7225,1,8,0,0,0
7225,1,9,0,0,0
7225,1,10,0,0,0
7225,1,11,0,0,0
7226,12,1,11,4,0
7226,12,2,10,4,0
7226,12,3,9,4,0
7226,12,4,8,4,0
7226,12,5,7,4,0
7226,12,6,6,1,0
7226,12,7,5,0,0
7226,12,8,4,4,0
7226,12,9,3,4,0
7226,12,10,2,4,0
7226,12,11,1,4,0
7227,6,1,5,0,0
7227,6,2,4,4,0
7227,6,3,3,0,0
7227,6,4,2,0,0
7227,6,5,1,0,0
7227,6,6,0,0,0
7227,6,7,0,2,0
7227,6,8,0,0,0
7227,6,9,0,2,0
7227,6,10,0,0,0
7227,6,11,0,0,0
7228,1,1,0,4,0
7228,1,2,0,4,0
7228,1,3,0,4,0
7228,1,4,0,0,0
7228,1,5,0,0,0
7228,1,6,0,0,1
7229,1,1,0,0,0
7229,1,2,0,0,1
7230,12,1,11,4,0
7230,12,2,10,4,0
7230,12,3,9,0,0
7230,12,4,8,4,0
7230,12,5,7,0,0
7230,12,6,6,4,0
7230,12,7,5,0,0
7230,12,8,4,0,0
7230,12,9,3,0,0
7230,12,10,2,4,0
7230,12,11,1,4,0
7231,12,1,11,4,0
7231,12,2,10,4,0
7231,12,3,9,4,0
7231,12,4,8,1,0
7231,12,5,7,0,0
7231,12,6,6,4,0
7231,12,7,5,0,0
7231,12,8,4,0,0
7231,12,9,3,0,0
7231,12,10,2,0,0
7231,12,11,1,0,0
7232,6,1,5,4,0
7232,6,2,4,4,0
7232,6,3,3,4,0
7232,6,4,2,4,0
7232,6,5,1,4,0
7232,6,6,0,4,0
7232,6,7,5,4,0
7232,6,8,4,4,0
7232,6,9,3,4,0
7232,6,10,2,4,0
7232,6,11,1,4,0
7233,6,1,5,4,0
7233,6,2,4,4,0
7233,6,3,3,4,0
7233,6,4,2,4,0
7233,6,5,1,4,0
7233,6,6,0,4,0
7233,6,7,5,4,0
7233,6,8,4,4,0
7233,6,9,3,4,0
7233,6,10,2,4,0
7233,6,11,1,4,0
7234,6,1,5,4,0
7234,6,2,4,4,0
7234,6,3,3,4,0
7234,6,4,2,4,0
7234,6,5,1,4,0
7234,6,6,0,4,0
7234,6,7,5,4,0
7234,6,8,4,4,0
7234,6,9,3,3,0
7234,6,10,2,4,0
7234,6,11,1,4,0
7235,1,1,0,4,0
7235,1,2,0,4,0
7235,1,3,0,4,0
7235,1,4,0,4,0
7235,1,5,0,4,0
7235,1,6,0,4,0
7235,1,7,0,4,0
7235,1,8,0,4,0
7235,1,9,0,4,0
7235,1,10,0,0,0
7235,1,11,0,0,0
7236,1,1,0,4,0
7236,1,2,0,0,0
7236,1,3,0,0,0
7236,1,4,0,0,0
7236,1,5,0,0,0
7236,1,6,0,0,0
7236,1,7,0,0,0
7236,1,8,0,0,0
7236,1,9,0,0,0
7236,1,10,0,0,0
7236,1,11,0,0,0
7237,1,1,0,4,0
7237,1,2,0,4,0
7237,1,3,0,0,0
7237,1,4,0,0,0
7237,1,5,0,4,0
7237,1,6,0,0,0
7237,1,7,0,0,0
7237,1,8,0,0,1
7238,6,1,5,0,0
7238,6,2,4,0,0
7238,6,3,3,0,0
7238,6,4,2,0,0
7238,6,5,1,0,0
7238,6,6,0,0,0
7238,6,7,5,0,0
7238,6,8,4,0,0
7238,6,9,3,0,0
7238,6,10,2,0,0
7238,6,11,1,0,0
7239,1,1,0,4,0
7239,1,2,0,0,0
7239,1,3,0,0,0
7239,1,4,0,0,0
7239,1,5,0,0,0
7239,1,6,0,4,0
7239,1,7,0,0,0
7239,1,8,0,0,0
7239,1,9,0,0,0
7239,1,10,0,0,1
7240,1,1,0,4,0
7240,1,2,0,4,0
7240,1,3,0,0,0
7240,1,4,0,0,0
7240,1,5,0,0,1
7241,6,1,5,4,0
7241,6,2,4,4,0
7241,6,3,3,4,0
7241,6,4,2,4,0
7241,6,5,1,4,0
7241,6,6,0,4,0
7241,6,7,5,4,0
7241,6,8,4,4,0
7241,6,9,3,4,0
7241,6,10,2,4,0
7241,6,11,1,4,0
7242,6,1,5,4,0
7242,6,2,4,4,0
7242,6,3,3,4,0
7242,6,4,2,4,0
7242,6,5,1,4,0
7242,6,6,0,4,0
7242,6,7,11,4,0
7242,6,8,10,4,0
7242,6,9,9,4,0
7242,6,10,8,4,0
7242,6,11,7,4,0
7243,1,1,0,4,0
7243,1,2,0,4,0
7243,1,3,0,4,0
7243,1,4,0,4,0
7243,1,5,0,4,0
7243,1,6,0,4,0
7243,1,7,0,4,0
7243,1,8,0,0,0
7243,1,9,0,4,0
7243,1,10,0,4,0
7243,1,11,0,4,0
7244,1,1,0,4,0
7244,1,2,0,4,0
7244,1,3,0,4,0
7244,1,4,0,4,0
7244,1,5,0,4,0
7244,1,6,0,4,0
7244,1,7,0,4,0
7244,1,8,0,4,0
7244,1,9,0,4,0
7244,1,10,0,4,0
7244,1,11,0,0,0
7245,6,1,5,4,0
7245,6,2,4,4,0
7245,6,3,3,4,0
7245,6,4,2,4,0
7245,6,5,1,4,0
7245,6,6,0,4,0
7245,6,7,5,4,0
7245,6,8,4,4,0
7245,6,9,3,4,0
7245,6,10,2,4,0
7245,6,11,1,4,0
7246,1,1,0,4,0
7246,1,2,0,4,0
7246,1,3,0,3,0
7246,1,4,0,2,0
7246,1,5,0,1,0
7246,1,6,0,0,0
7246,1,7,0,0,0
7246,1,8,0,0,0
7246,1,9,0,0,0
7246,1,10,0,0,0
7246,1,11,0,0,0
7247,1,1,0,4,0
7247,1,2,0,4,0
7247,1,3,0,4,0
7247,1,4,0,4,0
7247,1,5,0,3,0
7247,1,6,0,4,0
7247,1,7,0,4,0
7247,1,8,0,4,0
7247,1,9,0,4,0
7247,1,10,0,4,0
7247,1,11,0,4,0
7248,6,1,5,4,0
7248,6,2,4,2,0
7248,6,3,3,4,0
7248,6,4,2,4,0
7248,6,5,1,4,0
7248,6,6,0,4,0
7248,6,7,5,4,0
7248,6,8,4,4,0
7248,6,9,3,4,0
7248,6,10,2,4,0
7248,6,11,1,4,0
7249,1,1,0,4,0
7249,1,2,0,4,0
7249,1,3,0,4,0
7249,1,4,0,4,0
7249,1,5,0,0,0
7249,1,6,0,0,0
7249,1,7,0,1,0
7249,1,8,0,3,0
7249,1,9,0,0,0
7249,1,10,0,3,0
7249,1,11,0,4,0
7250,6,1,5,4,0
7250,6,2,4,4,0
7250,6,3,3,4,0
7250,6,4,2,4,0
7250,6,5,1,4,0
7250,6,6,0,4,0
7250,6,7,5,4,0
7250,6,8,4,4,0
7250,6,9,3,4,0
7250,6,10,2,4,0
7250,6,11,1,4,0
7251,6,1,5,4,0
7251,6,2,4,4,0
7251,6,3,3,4,0
7251,6,4,2,4,0
7251,6,5,1,4,0
7251,6,6,0,4,0
7251,6,7,5,4,0
7251,6,8,4,4,0
7251,6,9,3,4,0
7251,6,10,2,4,0
7251,6,11,1,4,0
7252,6,1,5,3,0
7252,6,2,4,0,0
7252,6,3,3,0,0
7252,6,4,2,0,0
7252,6,5,1,0,0
7252,6,6,0,0,0
7252,6,7,5,0,0
7252,6,8,4,0,0
7252,6,9,3,0,0
7252,6,10,2,0,0
7252,6,11,1,0,0
7253,1,1,0,4,0
7253,1,2,0,4,0
7253,1,3,0,4,0
7253,1,4,0,4,0
7253,1,5,0,4,0
7253,1,6,0,4,0
7253,1,7,0,4,0
7253,1,8,0,4,0
7253,1,9,0,4,0
7253,1,10,0,4,0
7253,1,11,0,4,0
7254,1,1,0,4,0
7254,1,2,0,4,0
7254,1,3,0,4,0
7254,1,4,0,0,0
7254,1,5,0,0,0
7254,1,6,0,4,0
7254,1,7,0,4,0
7254,1,8,0,4,0
7254,1,9,0,0,0
7254,1,10,0,4,0
7254,1,11,0,0,0
7255,1,1,0,0,0
7255,1,2,0,4,0
7255,1,3,0,4,0
7255,1,4,0,0,0
7255,1,5,0,0,0
7255,1,6,0,0,0
7255,1,7,0,0,1
7256,1,1,0,4,0
7256,1,2,0,4,0
7256,1,3,0,4,0
7256,1,4,0,4,0
7256,1,5,0,4,0
7256,1,6,0,4,0
7256,1,7,0,0,1
7257,6,1,5,0,0
7257,6,2,4,0,0
7257,6,3,3,0,0
7257,6,4,2,0,0
7257,6,5,1,0,0
7257,6,6,0,0,1
7258,12,1,11,4,0
7258,12,2,10,4,0
7258,12,3,9,4,0
7258,12,4,8,4,0
7258,12,5,7,4,0
7258,12,6,6,4,0
7258,12,7,5,4,0
7258,12,8,4,4,0
7258,12,9,3,4,0
7258,12,10,2,4,0
7258,12,11,1,4,1
7259,6,1,5,4,0
7259,6,2,4,4,0
7259,6,3,3,4,0
7259,6,4,2,4,0
7259,6,5,1,4,0
7259,6,6,0,4,0
7259,6,7,5,4,0
7259,6,8,4,4,0
7259,6,9,3,4,0
7259,6,10,2,4,0
7259,6,11,1,4,0
7260,6,1,5,4,0
7260,6,2,4,4,0
7260,6,3,3,4,0
7260,6,4,2,4,0
7260,6,5,1,4,0
7260,6,6,0,4,0
7260,6,7,5,4,0
7260,6,8,4,4,0
7260,6,9,3,4,0
7260,6,10,2,4,0
7260,6,11,1,0,0
7261,12,1,11,4,0
7261,12,2,10,4,0
7261,12,3,9,4,0
7261,12,4,8,4,0
7261,12,5,7,4,0
7261,12,6,6,4,0
7261,12,7,5,4,0
7261,12,8,4,4,0
7261,12,9,3,4,0
7261,12,10,2,4,0
7261,12,11,1,4,0
7262,6,1,5,4,0
7262,6,2,4,4,0
7262,6,3,3,4,0
7262,6,4,2,4,0
7262,6,5,1,4,0
7262,6,6,0,4,0
7262,6,7,5,0,0
7262,6,8,4,0,0
7262,6,9,3,0,0
7262,6,10,2,4,0
7262,6,11,1,0,0
7263,6,1,5,4,0
7263,6,2,4,4,0
7263,6,3,3,4,0
7263,6,4,2,4,0
7263,6,5,1,0,0
7263,6,6,0,2,0
7263,6,7,5,1,0
7263,6,8,4,0,1
7264,6,1,5,4,0
7264,6,2,4,4,0
7264,6,3,3,4,0
7264,6,4,2,4,0
7264,6,5,1,0,0
7264,6,6,0,0,0
7264,6,7,5,4,0
7264,6,8,4,4,0
7264,6,9,3,4,0
7264,6,10,2,3,0
7264,6,11,1,4,0
7265,1,1,0,0,0
7265,1,2,0,0,0
7265,1,3,0,0,0
7265,1,4,0,0,0
7265,1,5,0,0,1
7266,6,1,5,4,0
7266,6,2,4,4,0
7266,6,3,3,4,0
7266,6,4,2,4,0
7266,6,5,1,4,0
